,split,uri,labels
35814,train,77/000/958/2339/front_fr.3.400.jpg,21
35815,train,77/000/960/9029/front_fr.10.400.jpg,12;16
35816,train,77/000/964/0046/front_fr.3.400.jpg,7;11
35817,train,77/000/969/0249/front_fr.3.400.jpg,29
35818,train,77/000/973/3045/front_fr.4.400.jpg,8
35819,train,77/000/973/3113/front_fr.4.400.jpg,8
35820,train,77/000/973/3168/front_fr.13.400.jpg,8
35821,train,77/000/973/3243/front_fr.4.400.jpg,17
35822,train,77/000/973/3465/front_fr.4.400.jpg,12;16
35823,train,77/000/973/3557/front_fr.11.400.jpg,12;16
35824,train,77/000/973/3762/front_fr.19.400.jpg,0
35825,train,77/000/976/1147/front_fr.4.400.jpg,0
35826,train,77/000/977/4055/front_fr.4.400.jpg,3;24
35827,train,77/000/979/8228/front_fr.4.400.jpg,3;9
35828,train,77/000/989/8065/front_fr.3.400.jpg,12;16
35829,train,77/000/994/5004/front_fr.4.400.jpg,8
35830,train,77/000/996/5194/front_fr.3.400.jpg,7;22
35831,train,77/001/003/2120/front_fr.3.400.jpg,12;16
35832,train,77/001/004/6424/front_fr.3.400.jpg,0
35833,train,77/001/006/3186/front_fr.8.400.jpg,12;16
35834,train,77/001/006/4138/front_fr.4.400.jpg,3;9;28
35835,train,77/001/014/0030/front_fr.3.400.jpg,4
35836,train,77/001/019/0004/front_fr.4.400.jpg,12;16
35837,train,77/001/019/1018/front_fr.3.400.jpg,12;16
35838,train,77/001/022/6000/front_fr.4.400.jpg,15;17
35839,train,77/001/022/6888/front_fr.3.400.jpg,15
35840,train,77/001/025/2016/front_fr.4.400.jpg,12;16
35841,train,77/001/027/4131/front_fr.3.400.jpg,12;16
35842,train,77/001/029/1169/front_fr.4.400.jpg,15;17
35843,train,77/001/037/2011/front_fr.3.400.jpg,12;16
35844,train,77/001/039/9018/front_fr.21.400.jpg,21
35845,train,77/001/041/5015/front_fr.3.400.jpg,0
35846,train,77/001/042/1122/front_fr.3.400.jpg,12;16
35847,train,77/001/042/1207/front_fr.3.400.jpg,12;16
35848,train,77/001/050/9035/front_fr.3.400.jpg,2;5;6;25
35849,train,77/001/051/8174/front_fr.3.400.jpg,3;9
35850,train,77/001/052/9002/front_fr.8.400.jpg,21
35851,train,77/001/056/0005/front_fr.5.400.jpg,12;16
35852,train,77/001/056/0173/front_fr.4.400.jpg,12;16
35853,train,77/001/056/0265/front_fr.4.400.jpg,12;16
35854,train,77/001/056/0456/front_fr.5.400.jpg,1;13
35855,train,77/001/056/0517/front_fr.4.400.jpg,1;13
35856,train,77/001/058/9013/front_fr.16.400.jpg,0
35857,test,77/001/058/9075/front_en.31.400.jpg,0
35858,train,77/001/058/9327/front_fr.14.400.jpg,0
35859,train,77/001/058/9389/front_fr.37.400.jpg,0;5
35860,train,77/001/062/1010/front_fr.3.400.jpg,0
35861,train,77/001/063/4232/front_fr.3.400.jpg,0
35862,train,77/001/065/8061/front_fr.17.400.jpg,4;14
35863,train,77/001/066/7124/front_fr.4.400.jpg,12
35864,train,77/001/067/9028/front_fr.3.400.jpg,12;16
35865,train,77/001/069/3031/front_fr.3.400.jpg,12;16
35866,train,77/001/072/7316/front_fr.12.400.jpg,0;12
35867,train,77/001/074/9004/front_fr.13.400.jpg,7;22
35868,train,77/001/078/6047/front_fr.4.400.jpg,18;19;23
35869,train,77/001/079/3052/front_fr.4.400.jpg,12;16
35870,train,77/001/080/5182/front_fr.10.400.jpg,3;9;16
35871,train,77/001/085/0106/front_fr.9.400.jpg,21
35872,train,77/001/086/2147/front_fr.11.400.jpg,12;16
35873,train,77/001/091/9001/front_fr.3.400.jpg,12;16
35874,train,77/001/092/6108/front_fr.11.400.jpg,0
35875,train,77/001/095/6464/front_fr.15.400.jpg,1;27
35876,train,77/001/096/8139/front_fr.4.400.jpg,1;20
35877,train,77/001/098/1015/front_fr.3.400.jpg,12;16
35878,train,77/001/100/9213/front_fr.3.400.jpg,15;17
35879,train,77/001/103/6042/front_fr.4.400.jpg,4;12;14;19;23
35880,train,77/001/112/9485/front_fr.3.400.jpg,0
35881,train,77/001/115/0298/front_fr.3.400.jpg,12;16
35882,train,77/001/118/2183/front_fr.3.400.jpg,2;5;6;25
35883,train,77/001/121/6017/front_fr.3.400.jpg,2;5;6;25
35884,test,77/001/123/5155/front_fr.3.400.jpg,12;16
35885,train,77/001/124/7042/front_fr.3.400.jpg,0
35886,train,77/001/127/3003/front_fr.4.400.jpg,0
35887,train,77/001/129/3025/front_fr.3.400.jpg,12;16
35888,train,77/001/129/8150/front_fr.4.400.jpg,15;17
35889,train,77/001/129/8396/front_fr.12.400.jpg,15;17
35890,train,77/001/129/8440/front_fr.17.400.jpg,17
35891,train,77/001/129/8686/front_fr.6.400.jpg,15;17
35892,test,77/001/131/4034/front_fr.3.400.jpg,2;5;6;10
35893,train,77/001/135/6058/front_fr.4.400.jpg,0
35894,test,77/001/138/3061/front_fr.10.400.jpg,0
35895,train,77/001/140/7071/front_fr.4.400.jpg,1;13
35896,train,77/001/141/7032/front_fr.4.400.jpg,0
35897,train,77/001/141/7193/front_fr.4.400.jpg,0
35898,train,77/001/144/7008/front_fr.4.400.jpg,0
35899,train,77/001/155/8179/front_fr.3.400.jpg,1;13;20
35900,train,77/001/157/2137/front_fr.4.400.jpg,1;20
35901,test,77/001/157/8030/front_fr.12.400.jpg,2;5;6;25
35902,train,77/001/161/6046/front_fr.4.400.jpg,4;14
35903,train,77/001/161/6220/front_fr.10.400.jpg,4;14
35904,train,77/001/166/5136/front_fr.3.400.jpg,7;22
35905,train,77/001/169/8035/front_fr.11.400.jpg,19
35906,test,77/001/171/3035/front_fr.3.400.jpg,12;16
35907,train,77/001/173/2036/front_fr.3.400.jpg,26
35908,train,77/001/173/9011/front_fr.4.400.jpg,12;16
35909,train,77/001/177/6016/front_fr.3.400.jpg,0
35910,train,77/001/181/6002/front_fr.4.400.jpg,0
35911,train,77/001/182/6186/front_fr.4.400.jpg,3;9;16
35912,train,77/001/183/0053/front_fr.3.400.jpg,12;16
35913,train,77/001/193/2016/front_fr.3.400.jpg,2;5;6;10;17
35914,train,77/001/196/9241/front_fr.4.400.jpg,0
35915,train,77/001/197/8113/front_fr.4.400.jpg,12;16
35916,train,77/001/206/1029/front_fr.4.400.jpg,2;5;6;25
35917,train,77/001/206/1241/front_fr.13.400.jpg,2;5;6;25
35918,train,77/001/213/3023/front_fr.20.400.jpg,21
35919,train,77/001/214/7020/front_fr.3.400.jpg,3;9
35920,train,77/001/216/2481/front_fr.8.400.jpg,7;11;12
35921,train,77/001/216/7134/front_fr.3.400.jpg,12;16
35922,train,77/001/218/6012/front_fr.3.400.jpg,12;16
35923,train,77/001/219/5571/front_fr.3.400.jpg,26
35924,train,77/001/221/30406/front_fr.4.400.jpg,2;5;6;10
35925,train,77/001/223/9022/front_fr.3.400.jpg,21
35926,train,77/001/227/0070/front_fr.4.400.jpg,0
35927,train,77/001/227/9219/front_fr.8.400.jpg,21
35928,train,77/001/230/6106/front_fr.11.400.jpg,12;19;23
35929,train,77/001/230/6335/front_fr.3.400.jpg,12;19;23
35930,train,77/001/235/0000/front_fr.11.400.jpg,3;9
35931,train,77/001/235/1236/front_fr.3.400.jpg,7;11
35932,test,77/001/237/5034/front_fr.3.400.jpg,12;16
35933,train,77/001/238/0038/front_fr.4.400.jpg,26
35934,train,77/001/243/7329/front_fr.10.400.jpg,3;9;28
35935,train,77/001/249/3004/front_fr.3.400.jpg,0
35936,train,77/001/253/5056/front_fr.4.400.jpg,0
35937,train,77/001/264/0064/front_fr.3.400.jpg,2;5;6;25
35938,train,77/001/271/0057/front_fr.3.400.jpg,12;16
35939,train,77/001/274/5011/front_fr.6.400.jpg,0
35940,train,77/001/274/5455/front_fr.11.400.jpg,0
35941,train,77/001/277/3366/front_fr.4.400.jpg,4;14
35942,train,77/001/284/2062/front_fr.4.400.jpg,0
35943,train,77/001/286/7041/front_fr.3.400.jpg,2;5;6;10
35944,test,77/001/289/9097/front_fr.3.400.jpg,0
35945,train,77/001/293/8215/front_fr.7.400.jpg,0
35946,train,77/001/302/2302/front_fr.3.400.jpg,12;16
35947,train,77/001/303/7184/front_fr.3.400.jpg,0
35948,train,77/001/306/6108/front_fr.3.400.jpg,0
35949,train,77/001/308/0029/front_fr.23.400.jpg,0;5
35950,train,77/001/308/0180/front_fr.19.400.jpg,0;5
35951,train,77/001/311/2010/front_fr.3.400.jpg,12;16
35952,train,77/001/313/0090/front_fr.32.400.jpg,0;2;5;6
35953,train,77/001/313/0243/front_fr.3.400.jpg,5
35954,train,77/001/314/4233/front_fr.3.400.jpg,0
35955,train,77/001/320/0151/front_fr.3.400.jpg,12;16
35956,train,77/001/323/0998/front_fr.3.400.jpg,3;9
35957,train,77/001/331/0003/front_fr.3.400.jpg,0
35958,train,77/001/334/8020/front_fr.8.400.jpg,12;16
35959,train,77/001/334/8082/front_fr.3.400.jpg,12;16
35960,train,77/001/336/3085/front_fr.3.400.jpg,0
35961,test,77/001/338/2024/front_fr.4.400.jpg,0
35962,train,77/001/349/6042/front_fr.41.400.jpg,8
35963,train,77/001/354/2237/front_fr.7.400.jpg,1;20
35964,train,77/001/354/5160/front_fr.9.400.jpg,12
35965,train,77/001/354/5344/front_fr.3.400.jpg,3;9;16
35966,train,77/001/354/5542/front_fr.12.400.jpg,3;9;16
35967,train,77/001/354/5597/front_fr.12.400.jpg,1;27
35968,train,77/001/354/5658/front_fr.8.400.jpg,12;16
35969,train,77/001/354/5894/front_fr.18.400.jpg,1;27
35970,train,77/001/358/2028/front_fr.3.400.jpg,0
35971,train,77/001/362/0188/front_fr.3.400.jpg,7;11;22
35972,train,77/001/362/9242/front_fr.3.400.jpg,17
35973,train,77/001/365/8235/front_fr.7.400.jpg,12
35974,test,77/001/366/2072/front_fr.3.400.jpg,0
35975,train,77/001/370/1047/front_fr.3.400.jpg,7;11
35976,train,77/001/377/7165/front_fr.4.400.jpg,12;16
35977,train,77/001/381/1081/front_fr.3.400.jpg,12;16
35978,train,77/001/383/7104/front_fr.3.400.jpg,1;20
35979,train,77/001/388/7116/front_fr.3.400.jpg,1;27
35980,train,77/001/388/7796/front_fr.3.400.jpg,1;20
35981,train,77/001/391/0081/front_fr.14.400.jpg,12;16
35982,train,77/001/403/4236/front_fr.3.400.jpg,7;22
35983,train,77/001/406/2147/front_fr.3.400.jpg,1;27
35984,train,77/001/408/7010/front_fr.3.400.jpg,7;22
35985,train,77/001/411/1456/front_fr.3.400.jpg,0
35986,train,77/001/418/2302/front_fr.3.400.jpg,1;27
35987,train,77/001/428/6055/front_fr.3.400.jpg,12;16
35988,train,77/001/434/3000/front_fr.51.400.jpg,7;11
35989,test,77/001/434/3055/front_fr.4.400.jpg,7;11
35990,test,77/001/439/6006/front_fr.3.400.jpg,2;5;6;17;25
35991,train,77/001/446/1018/front_fr.3.400.jpg,4;12;14
35992,train,77/001/450/2018/front_fr.13.400.jpg,8
35993,train,77/001/451/1003/front_fr.15.400.jpg,3;9
35994,train,77/001/452/7011/front_fr.7.400.jpg,12;16
35995,train,77/001/466/7106/front_fr.3.400.jpg,12;16
35996,train,77/001/469/7424/front_fr.3.400.jpg,0
35997,train,77/001/471/9362/front_fr.4.400.jpg,4
35998,train,77/001/472/3291/front_fr.3.400.jpg,2
35999,train,77/001/473/3009/front_fr.3.400.jpg,18
36000,train,77/001/476/1019/front_fr.10.400.jpg,2;5;6;25
36001,train,77/001/484/6211/front_fr.3.400.jpg,2;5;6;10;12
36002,train,77/001/487/2067/front_fr.8.400.jpg,0
36003,train,77/001/507/7010/front_fr.3.400.jpg,12;16
36004,train,77/001/515/0041/front_fr.3.400.jpg,21
36005,train,77/001/517/4092/front_fr.3.400.jpg,1
36006,train,77/001/526/5257/front_fr.3.400.jpg,0
36007,train,77/001/530/7148/front_fr.3.400.jpg,15;17
36008,train,77/001/536/2017/front_fr.4.400.jpg,12;16
36009,train,77/001/537/2030/front_fr.3.400.jpg,12;16
36010,train,77/001/555/1022/front_fr.3.400.jpg,0
36011,train,77/001/566/0021/front_fr.3.400.jpg,0
36012,train,77/001/573/2087/front_fr.3.400.jpg,1;27
36013,train,77/001/576/5030/front_fr.3.400.jpg,12;16
36014,test,77/001/608/6042/front_fr.3.400.jpg,12;16
36015,train,77/001/610/8072/front_fr.3.400.jpg,26
36016,train,77/001/616/6058/front_fr.3.400.jpg,1;20
36017,train,77/001/616/6188/front_fr.3.400.jpg,1;20
36018,train,77/001/617/5180/front_fr.3.400.jpg,3;9;28
36019,train,77/001/623/8038/front_fr.3.400.jpg,12;16
36020,train,77/001/633/4037/front_fr.3.400.jpg,12;16
36021,train,77/001/638/7040/front_fr.4.400.jpg,3;12;24
36022,train,77/001/639/2013/front_fr.7.400.jpg,0
36023,train,77/001/652/3042/front_fr.3.400.jpg,1;20
36024,test,77/001/653/4079/front_fr.9.400.jpg,8
36025,train,77/001/670/1204/front_fr.3.400.jpg,12;16
36026,train,77/001/687/7015/front_fr.3.400.jpg,2;5;6;25
36027,train,77/001/687/7060/front_fr.3.400.jpg,2;5;6;25
36028,train,77/001/703/8002/front_fr.3.400.jpg,12;16
36029,train,77/001/707/6004/front_fr.3.400.jpg,2;5;6;25
36030,test,77/001/725/2125/front_fr.3.400.jpg,12;16
36031,train,77/001/730/7078/front_it.3.400.jpg,18
36032,train,77/001/745/7292/front_fr.3.400.jpg,12
36033,train,77/001/753/2180/front_fr.3.400.jpg,12;16
36034,train,77/001/762/0054/front_fr.7.400.jpg,0
36035,test,77/001/767/8161/front_fr.3.400.jpg,12;16
36036,train,77/001/772/5049/front_fr.4.400.jpg,12;16
36037,train,77/001/780/7004/front_fr.3.400.jpg,0
36038,train,77/001/787/3023/front_fr.3.400.jpg,12;16
36039,train,77/001/800/1029/front_fr.3.400.jpg,19;23
36040,train,77/001/801/8096/front_fr.3.400.jpg,17
36041,train,77/001/803/2047/front_fr.3.400.jpg,7;11
36042,train,77/001/808/4015/front_fr.11.400.jpg,3;24
36043,train,77/001/814/0797/front_fr.3.400.jpg,3;9;28
36044,test,77/001/817/7335/front_fr.3.400.jpg,1;20
36045,train,77/001/825/1004/front_fr.3.400.jpg,0
36046,train,77/001/838/3491/front_fr.3.400.jpg,3;8;9
36047,train,77/001/853/2059/front_fr.3.400.jpg,2;17
36048,test,77/001/864/7012/front_fr.3.400.jpg,0
36049,train,77/001/882/5120/front_fr.4.400.jpg,1;27
36050,train,77/001/925/2048/front_fr.3.400.jpg,4;14
36051,train,77/001/934/3241/front_fr.3.400.jpg,12;16
36052,train,77/001/958/3050/front_fr.3.400.jpg,1
36053,train,77/001/971/0937/front_fr.3.400.jpg,1;20
36054,train,77/001/977/8005/front_fr.3.400.jpg,8
36055,train,77/002/038/0181/front_fr.3.400.jpg,0
36056,train,77/002/072/3018/front_fr.3.400.jpg,12;16
36057,train,77/002/108/8086/front_fr.3.400.jpg,12;16
36058,train,77/002/171/7009/front_fr.8.400.jpg,0
36059,train,77/002/196/4403/front_fr.3.400.jpg,8;29
36060,train,77/002/246/4032/front_fr.4.400.jpg,0
36061,train,77/002/287/9003/front_fr.3.400.jpg,12;16
36062,train,77/005/355/1251/front_fr.3.400.jpg,12;16
36063,train,77/005/355/1398/front_fr.3.400.jpg,12;16
36064,train,77/100/495/8136/front_fr.4.400.jpg,3;9;28
36065,train,77/500/001/2120/front_fr.11.400.jpg,7;11;22
36066,train,78/000/555/4438/front_fr.4.400.jpg,3;9
36067,train,78/020/966/4171/front_fr.8.400.jpg,7;22
36068,train,7807627/front_de.3.400.jpg,8
36069,train,78/383/015/5054/front_fr.4.400.jpg,1;13
36070,train,79/052/969/3025/front_fr.3.400.jpg,12;16
36071,train,80/000/011/1242/front_en.3.400.jpg,2;5;6;10
36072,train,80/000/500/0237/front_en.6.400.jpg,2;17
36073,train,80/000/861/1348/front_en.3.400.jpg,1;27
36074,test,80/001/211/1117/front_en.12.400.jpg,7;11
36075,train,80/001/424/0884/front_en.5.400.jpg,7;8;11
36076,train,80/001/850/5774/front_fr.3.400.jpg,18
36077,train,80/002/041/5962/front_de.7.400.jpg,1;13;20
36078,train,80/002/041/8420/front_fr.4.400.jpg,1;13;20
36079,test,80/002/042/0003/front_fr.5.400.jpg,1;13;20;27
36080,train,80/002/042/3462/front_pl.4.400.jpg,1
36081,train,80/002/043/2099/front_fr.4.400.jpg,1;13;20
36082,train,80/002/043/6677/front_fr.10.400.jpg,1;13;20
36083,train,80/002/045/6323/front_en.4.400.jpg,1;13;20
36084,train,80/002/049/2956/front_de.14.400.jpg,1;27
36085,train,80/002/240/4445/front_bg.4.400.jpg,0
36086,train,80/002/280/0513/front_en.3.400.jpg,0
36087,train,80/004/774/8883/front_bg.5.400.jpg,4;14
36088,train,80/004/820/0199/front_fr.8.400.jpg,0
36089,train,80/004/820/0809/front_fr.7.400.jpg,0
36090,train,80/004/820/3077/front_en.8.400.jpg,0
36091,train,80/004/822/3549/front_fr.4.400.jpg,0
36092,train,80/004/830/8178/front_fr.4.400.jpg,0;2;5;6;25
36093,train,80/004/830/8963/front_bg.4.400.jpg,2
36094,train,80/005/571/0063/front_bg.5.400.jpg,7;11
36095,train,80/005/853/7940/front_bg.3.400.jpg,8
36096,train,80/006/160/6367/front_bg.7.400.jpg,1;27
36097,train,80/006/160/8767/front_bg.4.400.jpg,1;27
36098,train,80/006/571/1562/front_en.3.400.jpg,1;27
36099,train,80/006/571/8769/front_en.3.400.jpg,1;27
36100,train,80/006/574/3266/front_en.3.400.jpg,1;20
36101,train,80/006/578/1145/front_en.3.400.jpg,1;27
36102,test,80/006/900/5483/front_en.3.400.jpg,0
36103,train,80/007/800/0028/front_bg.3.400.jpg,18;19;23
36104,train,80/007/920/3930/front_fr.3.400.jpg,0
36105,train,80/008/310/0737/front_fr.3.400.jpg,2
36106,train,80/010/271/9766/front_en.3.400.jpg,1;27
36107,train,80/010/460/2141/front_bg.4.400.jpg,2;5;6;10
36108,train,80/010/620/4046/front_bg.14.400.jpg,2;5;6;10
36109,train,80/010/640/0639/front_bg.7.400.jpg,29
36110,train,80/010/640/7089/front_en.3.400.jpg,3;9
36111,train,80/011/220/6249/front_bg.10.400.jpg,21
36112,train,80/012/810/0159/front_fr.14.400.jpg,1;13
36113,train,80/014/300/2292/front_hu.4.400.jpg,4;14
36114,train,80/020/045/1773/front_en.12.400.jpg,3;24
36115,train,80/020/079/0315/front_bg.4.400.jpg,2;5;6;25
36116,train,80/020/111/0037/front_bg.4.400.jpg,0
36117,train,80/020/264/0113/front_en.4.400.jpg,4;14
36118,test,80/020/284/1039/front_en.21.400.jpg,17;26
36119,train,80/020/587/2924/front_de.8.400.jpg,3;8;24
36120,train,80/020/587/5635/front_es.8.400.jpg,3;24
36121,train,80/020/635/0216/front_bg.3.400.jpg,2;5;6;10
36122,train,80/020/774/0214/front_en.5.400.jpg,29
36123,test,80/021/644/1416/front_en.34.400.jpg,0
36124,test,80/022/242/4007/front_ro.4.400.jpg,12
36125,train,80/022/414/3210/front_fr.4.400.jpg,4;8
36126,train,80/022/547/6836/front_fr.4.400.jpg,20
36127,train,80/022/547/7925/front_fr.11.400.jpg,1
36128,train,80/022/951/1687/front_fr.3.400.jpg,0
36129,train,80/023/115/0065/front_en.3.400.jpg,0
36130,train,80/023/130/1146/front_bg.5.400.jpg,2;5;6;10
36131,train,80/023/226/7069/front_bg.14.400.jpg,2;5;6;10
36132,train,80/023/255/0000/front_fr.14.400.jpg,1
36133,train,80/023/273/0525/front_fr.32.400.jpg,1;27
36134,train,80/023/307/0071/front_en.30.400.jpg,3;9
36135,test,80/023/309/1175/front_en.4.400.jpg,3;9
36136,train,80/025/185/0327/front_bg.4.400.jpg,3;9;12
36137,train,80/050/039/9119/front_bg.13.400.jpg,2;5;6;25
36138,train,80/050/073/1292/front_fr.14.400.jpg,1;13
36139,train,80/050/075/6080/front_fr.7.400.jpg,12;16
36140,train,80/050/075/6189/front_fr.3.400.jpg,12;16
36141,train,80/074/001/1260/front_bg.4.400.jpg,7;11
36142,train,80/074/002/4185/front_en.3.400.jpg,7;11
36143,train,80/074/805/1206/front_bg.7.400.jpg,2
36144,train,80/077/100/1384/front_en.3.400.jpg,1;13
36145,train,80/083/733/1479/front_bg.4.400.jpg,4;14
36146,train,80/215/001/0017/front_en.12.400.jpg,3;24
36147,train,8022500/front_bg.4.400.jpg,0
36148,test,8024108/front_fr.8.400.jpg,0
36149,train,81/954/075/0347/front_fr.4.400.jpg,1
36150,train,83/000/933/0535/front_sl.4.400.jpg,3;9;28
36151,train,83/002/350/0006/front_sl.4.400.jpg,4;21
36152,train,83/003/911/9261/front_fr.4.400.jpg,8
36153,train,83/006/932/0033/front_fr.4.400.jpg,21
36154,train,83/100/182/2110/front_sl.7.400.jpg,3;9;28
36155,train,83/102/951/1331/front_it.19.400.jpg,8;18
36156,train,83/102/951/6442/front_sl.4.400.jpg,12;16
36157,train,83/105/101/2912/front_sl.4.400.jpg,2;5;6;25
36158,train,83/111/530/3352/front_sl.16.400.jpg,8;18
36159,train,83/870/055/0986/front_sl.7.400.jpg,3;9
36160,train,83/880/003/9275/front_en.3.400.jpg,2;5;6;10
36161,train,83/880/004/0578/front_en.27.400.jpg,2
36162,train,83/880/006/1702/front_sl.4.400.jpg,2;5;6;25
36163,train,83/890/240/1536/front_en.10.400.jpg,1;20
36164,train,83/894/550/1330/front_sl.14.400.jpg,0
36165,train,83/897/703/6626/front_sl.7.400.jpg,4
36166,train,83/899/905/0471/front_it.3.400.jpg,0
36167,train,84/265/001/5327/front_fr.13.400.jpg,2;5;6;10;17
36168,train,84/780/000/0352/front_fr.12.400.jpg,12
36169,train,84/780/000/0932/front_fr.3.400.jpg,12
36170,train,84/885/700/0647/front_fr.4.400.jpg,1
36171,train,85/010/250/5241/front_en.3.400.jpg,1
36172,train,85/010/251/5721/front_en.16.400.jpg,1;27
36173,train,85/010/252/1449/front_hr.4.400.jpg,1;20
36174,train,85/010/402/9813/front_ru.6.400.jpg,7;22
36175,train,85/010/405/1012/front_fr.18.400.jpg,7;11
36176,train,85/010/423/8802/front_pl.4.400.jpg,18
36177,train,85/010/426/4061/front_fr.4.400.jpg,7;22
36178,train,85/010/427/4800/front_en.4.400.jpg,17
36179,train,85/010/802/8003/front_en.29.400.jpg,0
36180,train,85/010/806/0102/front_hr.7.400.jpg,2;12;21
36181,train,85/012/906/4103/front_hr.9.400.jpg,0
36182,train,85/013/380/4221/front_hr.4.400.jpg,0
36183,train,85/015/914/6459/front_en.4.400.jpg,4
36184,train,85/033/415/4439/front_hr.10.400.jpg,2;5;6;25
36185,train,85/035/401/1972/front_fr.18.400.jpg,2;17
36186,train,85/035/401/5888/front_hr.8.400.jpg,2;5;6;25
36187,train,85/601/411/7824/front_hr.6.400.jpg,1;27
36188,train,85/602/021/0809/front_sl.20.400.jpg,26
36189,test,85/602/021/7419/front_fr.3.400.jpg,7
36190,train,85/602/130/3005/front_en.5.400.jpg,3
36191,test,85/602/480/1348/front_en.3.400.jpg,1;20
36192,test,85/750/000/4666/front_fr.4.400.jpg,21
36193,train,85/888/106/4324/front_hr.8.400.jpg,1;20
36194,test,85/888/108/0416/front_sr.9.400.jpg,0
36195,train,85/888/108/3660/front_hr.3.400.jpg,0
36196,train,85/888/168/2290/front_en.9.400.jpg,3;9;28
36197,train,85/888/460/1373/front_de.3.400.jpg,0
36198,train,85/888/587/1928/front_fr.4.400.jpg,12;16
36199,train,85/888/587/4004/front_fr.4.400.jpg,17
36200,train,85/888/693/1317/front_fr.4.400.jpg,3;9
36201,train,85/888/986/0072/front_sr.8.400.jpg,1;13;20
36202,train,85/889/017/6759/front_sr.15.400.jpg,12;16
36203,train,85/889/047/7221/front_en.3.400.jpg,3;9;16
36204,train,85/988/853/2465/front_hu.5.400.jpg,3
36205,test,85/988/915/4093/front_en.11.400.jpg,3;9;28
36206,train,85/988/962/2189/front_hr.13.400.jpg,2;12;21
36207,train,85/989/039/1890/front_hr.4.400.jpg,3;24
36208,test,85/989/179/2207/front_it.16.400.jpg,19;23
36209,train,85/989/258/3026/front_fr.4.400.jpg,21
36210,train,85/989/262/2428/front_en.3.400.jpg,12;16
36211,train,85/989/280/5012/front_en.3.400.jpg,2;5;6;10
36212,train,85/989/302/7857/front_en.3.400.jpg,12;16
36213,train,86/385/956/3532/front_fr.4.400.jpg,4;14
36214,train,87/013/500/5419/front_fr.4.400.jpg,0
36215,train,87/039/146/8423/front_fr.4.400.jpg,8
36216,test,87/045/000/2094/front_hr.3.400.jpg,1;27
36217,train,87/186/200/2405/front_en.4.400.jpg,8;18
36218,train,87/467/500/2013/front_fr.4.400.jpg,0
36219,train,87/500/005/4530/front_en.4.400.jpg,1
36220,train,87/700/083/6338/front_en.4.400.jpg,2;12;21
36221,test,89/470/062/9183/front_fr.4.400.jpg,0
36222,train,90/040/410/0023/front_fr.4.400.jpg,0
36223,train,9031945/front_fr.3.400.jpg,1;13
36224,train,92/073/200/0017/front_pl.4.400.jpg,0
36225,train,94/025/000/1648/front_fr.4.400.jpg,1
36226,train,9599636/front_fr.4.400.jpg,1;27
36227,train,96/542/135/5146/front_fr.4.400.jpg,21
36228,train,9661821/front_fr.4.400.jpg,0
36229,test,96/837/422/3456/front_fr.3.400.jpg,0
36230,train,99/025/137/0694/front_fr.3.400.jpg,2;15;17;26
36231,test,99/780/062/0/front_fr.3.400.jpg,8
36232,train,99/991/301/1210/front_fr.3.400.jpg,1
36233,train,99/999/140/9589/front_fr.4.400.jpg,2
36234,train,00/000/000/0006/front_de.3.400.jpg,4;14
36235,train,00/006/803/1103/front_de.4.400.jpg,7;22
36236,train,00/012/507/3817/front_es.3.400.jpg,12;16
36237,train,00/014/001/2754/front_de.20.400.jpg,0
36238,train,00/014/007/2178/front_fr.8.400.jpg,0
36239,train,00/014/070/0170/front_de.20.400.jpg,0
36240,test,00/014/070/5083/front_de.8.400.jpg,0
36241,train,00/014/071/0582/front_de.20.400.jpg,0
36242,train,00/014/071/2319/front_de.3.400.jpg,0
36243,train,00/014/804/8229/front_de.4.400.jpg,3;9
36244,train,00/016/102/0226/front_de.13.400.jpg,1;13;20
36245,test,00/016/105/0278/front_de.7.400.jpg,1;13
36246,train,00/016/105/0520/front_de.7.400.jpg,1;20
36247,train,00/016/106/0024/front_de.7.400.jpg,1;20
36248,train,00/016/106/0314/front_de.5.400.jpg,1;20
36249,test,00/016/117/0259/front_de.11.400.jpg,1;20
36250,train,00/016/121/0160/front_de.10.400.jpg,1;13
36251,train,00/016/147/0663/front_de.8.400.jpg,3
36252,train,00/016/181/2623/front_de.10.400.jpg,1;13;20
36253,train,00/016/800/0313/front_de.10.400.jpg,1;27
36254,train,00/017/313/4102/front_en.12.400.jpg,0
36255,train,00/017/701/3816/front_fr.12.400.jpg,0
36256,train,00/017/701/7418/front_de.11.400.jpg,0
36257,train,00/017/702/0319/front_fr.4.400.jpg,0
36258,train,00/017/711/1703/front_fr.3.400.jpg,0
36259,train,00/017/716/2316/front_fr.34.400.jpg,0
36260,train,00/017/716/5164/front_fr.4.400.jpg,0
36261,train,00/017/716/9407/front_fr.3.400.jpg,0
36262,train,00/017/717/2629/front_fr.23.400.jpg,0
36263,train,00/017/721/1328/front_fr.56.400.jpg,0
36264,train,00/018/601/1407/front_de.19.400.jpg,3;24
36265,test,00/018/603/2204/front_en.40.400.jpg,7;22
36266,train,00/018/603/8107/front_de.45.400.jpg,3;24
36267,train,00/019/424/0349/front_en.6.400.jpg,1;20
36268,train,00/019/424/0455/front_de.14.400.jpg,1;20
36269,train,00/019/433/1450/front_de.21.400.jpg,1;20
36270,train,00/019/433/1955/front_de.10.400.jpg,1;20
36271,train,00/019/433/2204/front_de.13.400.jpg,1;13;20
